url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/global-development-professionals-network/2013/nov/22/drug-resistant-malaria-on-cambodian-border-case-studies,Drug-resistant malaria on the Cambodian border: case studies,method_case_study,,LOW,0.1397988409225271,1,outlier_high,0.2,0.05,0.05,0.5176346726319749,0.10705694933971391,0.12038450688123703,0.5
https://www.theguardian.com/environment/2013/nov/28/energy-efficiency-cold-house-case-study,"Energy efficiency case study: from cold, leaky house to cosy home",method_case_study,,LOW,0.1324119038576378,1,outlier_high,0.2,0.2,0.2,0.4510003946747303,0.5299432416320229,0.16040147840976715,0.25
https://www.theguardian.com/money/2012/mar/22/budget-2012-case-study-first-time-buyers,Budget 2012 case study: first-time buyers,method_case_study,,LOW,0.13599238710396283,1,outlier_high,0.05,0.05,0.2,0.651049963703886,0.600283048743778,0.2792441248893738,0.05
https://www.theguardian.com/education/2010/may/27/acadamies-a-case-study,Academies: a case study,method_rct,method_prepost,LOW,0.1849669138690095,1,outlier_high,0.2,0.2,0.8,0.5987829397513821,0.4236579929571618,0.521909773349762,0.15000000000000002
https://www.theguardian.com/education/2018/may/08/english-education-wild-west-1988-reform-act-schools,"After 30 years of ‘go compare’, English education is a wild west",method_prepost,,LOW,0.1066021640508756,1,outlier_high,0.8,0.05,0.2,0.5480527201686092,0.31330746037378454,0.05588862672448158,0.15000000000000002
https://www.theguardian.com/world/2018/sep/19/italian-womens-groups-fear-law-change-will-hurt-domestic-violence-victims,Italian women's groups fear law change will hurt domestic violence victims,method_gut,method_rct,LOW,0.24880719464454465,3,method_disagree,0.8,0.2,0.8,0.4639750589531336,0.3627934701862671,0.3113020062446594,0.15000000000000002
https://www.theguardian.com/australia-news/2017/dec/14/sexual-abuse-of-children-still-continuing-in-institutions-warns-royal-commission-head,"Sexual abuse of children still continuing in institutions, royal commission head warns",method_expert_qual,,LOW,0.15268678785563208,1,outlier_high,0.8,0.05,0.05,0.542645180687795,0.28109764943073584,0.0799756869673729,0.25
https://www.theguardian.com/global-development/2018/mar/29/watchdog-warns-1bn-aid-conflict-fund-leaves-uk-at-risk-of-liaising-human-rights-abusers-icai,Watchdog warns £1.2bn aid fund leaves UK at risk over human rights abuses,method_expert_qual,method_rct,LOW,0.20267654059428722,2,method_disagree,0.8,0.05,0.2,0.6162152478433596,0.45826920108896585,0.5028151869773865,0.25
https://www.theguardian.com/society/2018/oct/09/mental-health-patients-waiting-nhs-treatment-delays,Delays in NHS mental health treatment 'ruining lives',method_expert_secondary,,LOW,0.17661605869513014,1,outlier_high,0.8,0.2,0.2,0.6131091342791777,0.28109764943073584,0.14863499999046326,0.25
https://www.theguardian.com/uk-news/2017/nov/01/vulnerable-women-still-locked-up-in-yarls-wood-immigration-centre,Vulnerable women ‘still locked up in Yarl's Wood immigration centre’,method_case_study,method_expert_secondary,LOW,0.22277982784404984,2,method_disagree,0.8,0.2,0.2,0.6325382692417151,0.34828578821967565,0.23102501034736633,0.44999999999999996
https://www.theguardian.com/us-news/2018/sep/21/trump-administration-poses-new-threat-to-birds-in-allowing-incidental-killings,Trump administration poses new threat to birds in allowing ‘incidental’ killings,method_gut,,LOW,0.12713784535519237,1,outlier_high,0.8,0.05,0.2,0.26708628631281855,0.35143745654249103,0.06020007282495499,0.15000000000000002
https://www.theguardian.com/uk-news/2018/jul/03/suspected-slavery-victims-traumatised-by-home-office-delays,Suspected slavery victims traumatised by Home Office delays,method_case_study,method_gut,LOW,0.1759900423245609,1,outlier_high,0.8,0.2,0.2,0.6386591403872854,0.35143745654249103,0.1308525651693344,0.15000000000000002
https://www.theguardian.com/australia-news/2018/aug/31/people-will-continue-to-die-coroners-deaths-in-custody-reports-ignored,'People will continue to die': coroners' 'deaths in custody' reports ignored,method_case_study,method_expert_qual,LOW,0.16027585481047474,1,outlier_high,0.8,0.05,0.2,0.46748135320120643,0.4868333857886613,0.08829649537801743,0.15000000000000002
https://www.theguardian.com/australia-news/2017/feb/21/nsw-hsc-syllabus-overhaul-places-focus-on-english-grammar-and-asian-history,NSW HSC syllabus overhaul places focus on English grammar and Asian history,method_gut,method_rct,LOW,0.23149385141877257,2,method_disagree,0.2,0.8,0.8,0.45338930336102656,0.44525709605366826,0.6950545907020569,0.05
