url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/world/2021/aug/25/c-of-e-admits-to-failings-over-allegations-against-priest-who-took-his-own-life,C of E admits to failings over allegations against priest who took his own life,method_expert_qual,,LOW,0.12610926690400026,1,outlier_high,0.8,0.05,0.2,0.28584883411770934,0.28109764943073584,0.07029937952756882,0.15000000000000002
https://www.theguardian.com/australia-news/2021/jul/20/pressure-builds-on-morrison-over-vaccines-as-sa-enters-lockdown-and-victoria-extends-covid-restrictions,Pressure builds on Morrison over vaccines as SA enters lockdown and Victoria extends Covid restrictions,method_gut,,LOW,0.1588125049290099,1,outlier_high,0.8,0.05,0.05,0.5850196728488901,0.35143745654249103,0.12744072079658508,0.05
https://www.theguardian.com/books/2021/sep/05/the-afghanistan-papers-review-craig-whitlock-washington-post,The Afghanistan Papers review: superb exposé of a war built on lies,method_case_study,method_gut,LOW,0.11740306801295963,1,outlier_high,0.8,0.05,0.05,0.2504968429535266,0.28109764943073584,0.029043540358543396,0.25
https://www.theguardian.com/world/2021/aug/12/afghanistan-us-military-analysis-biden-rumsfeld,US deserves big share of blame for Afghanistan military disaster,method_case_study,method_gut,LOW,0.113944984383852,1,outlier_high,0.8,0.05,0.05,0.2382694917056557,0.28109764943073584,0.02779749594628811,0.15000000000000002
https://www.theguardian.com/world/2022/jan/22/broken-gun-licensing-scheme-risks-another-plymouth-warn-campaigners,"‘Broken’ gun licensing scheme risks another Plymouth, warn campaigners",method_gut,method_case_study,LOW,0.19993641225243347,2,method_disagree,0.8,0.05,0.2,0.6115524225135134,0.5151835844491396,0.2881745398044586,0.15000000000000002
https://www.theguardian.com/politics/2020/mar/29/uk-strategy-to-address-pandemic-threat-not-properly-implemented,UK strategy to address pandemic threat ‘not properly implemented’,method_expert_qual,method_gut,LOW,0.2637857003856674,4,method_disagree,0.8,0.05,0.2,0.7284945055549231,0.35143745654249103,0.6776314973831177,0.25
https://www.theguardian.com/uk-news/2020/oct/14/home-office-hasnt-learned-from-windrush,Home Office hasn’t learned from Windrush,method_expert_qual,method_gut,LOW,0.17947823529316426,1,outlier_high,0.8,0.05,0.2,0.6081525398519634,0.28109764943073584,0.27520453929901123,0.15000000000000002
https://www.theguardian.com/world/2021/oct/12/damning-covid-report-reveals-failure-after-failure-by-tories,Damning Covid report reveals failure after failure by Tories,method_expert_qual,method_rct,LOW,0.22050265966824276,3,method_disagree,0.8,0.05,0.8,0.7013607940882621,0.5722655003955647,0.04193533584475517,0.25
https://www.theguardian.com/business/2021/oct/17/austerity-deaths-were-foreseeable-and-foreseen,Austerity deaths were foreseeable and foreseen,method_expert_secondary,method_rct,LOW,0.26736974766765514,4,method_disagree,0.8,0.05,0.2,0.7371571555328785,0.6547042185511152,0.4199267327785492,0.25
https://www.theguardian.com/society/2020/aug/24/councils-scrapping-algorithms-benefit-welfare-decisions-concerns-bias,Councils scrapping use of algorithms in benefit and welfare decisions,method_gut,method_case_study,LOW,0.22679352742535266,3,method_disagree,0.8,0.2,0.8,0.6723568456125869,0.5932285152779302,0.12653501331806183,0.25
https://www.theguardian.com/uk-news/2020/jun/12/equalities-watchdog-to-investigate-hostile-environment-policy,Equalities watchdog to investigate hostile environment policy,method_expert_secondary,method_expert_qual,LOW,0.2509348649682869,4,method_disagree,0.8,0.2,0.2,0.5914207505750281,0.670162091271642,0.45055028796195984,0.25
https://www.theguardian.com/uk-news/2021/apr/01/home-office-signs-legal-agreement-to-ensure-windrush-failures-are-not-repeated,Home Office signs legal agreement to ensure Windrush failures are not repeated,method_expert_qual,method_expert_secondary,LOW,0.29810966004955525,4,method_disagree,0.8,0.2,0.8,0.592046721776856,0.6733137595944574,0.33468514680862427,0.35
https://www.theguardian.com/commentisfree/2020/nov/25/hostile-environment-unlawful-ehrc-report-windrush-scandal-policy,The hostile environment is indefensible. Now we know it's unlawful too,method_expert_qual,method_case_study,LOW,0.25629119295386643,3,method_disagree,0.8,0.05,0.8,0.5510849372806867,0.34828578821967565,0.138445645570755,0.25
https://www.theguardian.com/world/2021/feb/11/uk-government-accused-of-dragging-heels-in-response-to-racism-report,UK government accused of 'dragging heels' on racism,method_expert_qual,method_gut,LOW,0.17595036387926374,1,outlier_high,0.8,0.05,0.2,0.6949450589906785,0.35143745654249103,0.10455804318189621,0.15000000000000002
https://www.theguardian.com/business/2021/jan/27/boeing-737-max-cleared-to-fly-again-by-eu-regulator,Boeing 737 Max cleared to fly again by EU regulator,method_gut,method_rct,LOW,0.22646315518596938,2,method_disagree,0.2,0.05,0.8,0.4844153539728042,0.3759887548048779,0.6658870577812195,0.35
https://www.theguardian.com/uk-news/2020/mar/18/the-questions-that-the-windrush-report-must-answer,The questions that the Windrush report must answer,method_expert_qual,method_rct,LOW,0.18202681154051562,2,method_disagree,0.8,0.05,0.2,0.6395871978904413,0.35143745654249103,0.32622480392456055,0.25
https://www.theguardian.com/uk-news/2020/sep/30/windrush-victims-sceptical-about-home-office-improvement-plan,Windrush victims sceptical about Home Office 'improvement plan',method_expert_qual,,MEDIUM,0.18900886918020354,2,near_tier_a,0.8,0.2,0.2,0.7180855205491264,0.35143745654249103,0.1580217033624649,0.25
https://www.theguardian.com/australia-news/2020/nov/26/berejiklian-admits-140m-grant-scheme-was-pork-barrelling-as-approval-documents-revealed,"Berejiklian concedes $140m grant scheme was pork-barrelling, but says 'it's not unique to our government'",method_gut,method_case_study,LOW,0.19356837473153982,2,method_disagree,0.8,0.05,0.2,0.5925054380912824,0.6264468915755079,0.13804841041564941,0.05
https://www.theguardian.com/commentisfree/2021/apr/01/global-pandemic-treaty-covid-disease-control,A global pandemic treaty won't work until leaders realise the benefits of solidarity,method_expert_qual,,LOW,0.08053451789300282,1,outlier_high,0.2,0.05,0.05,0.48556006270277674,0.5614326205974107,0.17317619919776917,0.05
https://www.theguardian.com/uk-news/2020/jun/23/uk-government-to-act-on-all-30-windrush-recommendations,UK government to act on all 30 Windrush recommendations,method_expert_qual,method_case_study,LOW,0.32946149599633573,6,method_disagree,0.8,0.2,0.8,0.716937415369485,0.7036925735928681,0.31520116329193115,0.35
