url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/uk/2013/jan/07/bristol-mayor-35m-budget-hole,Bristol mayor sets out cuts to cover £35m 'growing budget hole',method_gut,method_rct,LOW,0.21326575708428244,2,method_disagree,0.2,0.05,0.8,0.5541621469461857,0.3180141899227427,0.5459837317466736,0.1
https://www.theguardian.com/education/2012/nov/26/improbable-research-street-cafes-tables-chairs,"If you are going to sit on the highway, choose a nice chair",method_rct,,LOW,0.04860712425846782,1,outlier_high,0.05,0.05,0.05,0.32493028770086396,0.28109764943073584,0.32913580536842346,0.05
https://www.theguardian.com/environment/2012/oct/18/cost-badger-cull-u-turn,Cost of badger cull may force U-turn,method_gut,method_rct,LOW,0.23592856814819563,3,method_disagree,0.8,0.2,0.2,0.6165563810250559,0.27794598110792046,0.34165844321250916,0.44999999999999996
https://www.theguardian.com/world/2012/oct/03/los-angeles-ban-pot-shops,Los Angeles city council rescinds ban on pot shops but legal future is unclear,method_gut,method_rct,LOW,0.20221642353928967,2,method_disagree,0.2,0.2,0.8,0.6232524004679132,0.3140072304001365,0.30253270268440247,0.1
https://www.theguardian.com/government-computing-network/2012/aug/23/audit-commission-councils-websites,Audit Commission: online information can cut councils' care review costs,method_case_study,method_expert_qual,LOW,0.36006040904115993,5,method_disagree,0.8,0.2,0.8,0.6891210853579337,0.5628701232348836,0.5200898051261902,0.35
https://www.theguardian.com/social-care-network/2012/aug/01/central-bedfordshire-council-social-work,Supporting frontline staff in Central Bedfordshire,method_case_study,method_rct,LOW,0.20120949902460253,2,method_disagree,0.05,0.05,0.8,0.6337950215884878,0.32937020356651875,0.39945176243782043,0.15000000000000002
https://www.theguardian.com/housing-network/2012/aug/01/rough-sleeping-during-olympics-games,Councils prepare for spike in rough sleeping during Olympic Games,method_rct,method_prepost,LOW,0.14125654160080475,1,outlier_high,0.2,0.05,0.2,0.6692326219628186,0.3180141899227427,0.5467209219932556,0.15000000000000002
https://www.theguardian.com/culture-professionals-network/culture-professionals-blog/2012/jul/27/research-development-fund-arts-culture,"Cultural R&D is not without risk, but we learn most from the difficulties",method_rct,method_expert_secondary,LOW,0.1775390975422583,2,method_disagree,0.2,0.05,0.05,0.5737726745737329,0.28109764943073584,0.3746310770511627,0.5
https://www.theguardian.com/global/patrick-butler-cuts-blog/2012/jun/29/social-fund-welcome-to-the-era-of-vouchers-for-the-poor,Welfare cuts: welcome to the era of vouchers for the poor,method_gut,method_expert_qual,LOW,0.1973312671154831,2,method_disagree,0.8,0.05,0.2,0.7713492380184094,0.28109764943073584,0.26086506247520447,0.15000000000000002
https://www.theguardian.com/world/2012/may/14/regulator-lessons-breast-implant-scandal,"Health regulator must learn lessons of breast implant scandal, report warns",method_expert_qual,,LOW,0.19805962488847212,1,outlier_high,0.8,0.05,0.2,0.5843353627292841,0.4541423060442192,0.19513000547885895,0.25
https://www.theguardian.com/world/2012/apr/24/council-of-europe-migrant-boat-deaths,Council of Europe demands policy overhaul to stop migrant boat deaths,method_expert_qual,,LOW,0.1423071713688379,1,outlier_high,0.8,0.05,0.2,0.3287128849159602,0.3148625215999273,0.2833506762981415,0.15000000000000002
https://www.theguardian.com/environment/2012/mar/27/renewable-heat-incentive-scheme-delayed,Renewable heat incentive scheme delayed for a year,method_gut,method_case_study,LOW,0.34613765064779045,4,method_disagree,0.8,0.05,0.8,0.5620200832528879,0.5855233915608948,0.6802471876144409,0.25
https://www.theguardian.com/healthcare-network/2012/mar/23/accountable-care-organisations-mark-zezza,US lessons: what the NHS can learn from  accountable care organisations,method_case_study,,LOW,0.16529093499276803,1,outlier_high,0.8,0.05,0.05,0.5683100547382189,0.3302141311319168,0.2529287338256836,0.25
https://www.theguardian.com/money/2012/mar/12/council-tax-need-review,Council tax and the need for review,method_expert_qual,method_case_study,LOW,0.19789724849738025,2,method_disagree,0.8,0.05,0.05,0.649678149335147,0.7724869263371548,0.16123773157596588,0.25
https://www.theguardian.com/uk/the-northerner/2012/jan/10/carbon-emissions-leedscityregion-tomriordan-andygouldson,Low carbon Leeds City Region would 'save money and create jobs',method_expert_secondary,method_case_study,LOW,0.33941773069877584,4,method_disagree,0.8,0.2,0.2,0.6137551668410717,0.7189617291177564,0.6734086275100708,0.5
https://www.theguardian.com/uk/2011/dec/19/mps-oppose-met-police-water-cannon,MPs oppose police plans to use water cannon to quell public disorder,method_expert_qual,method_expert_secondary,LOW,0.2824975069040461,4,method_disagree,0.8,0.05,0.8,0.546575248461699,0.5412651754890698,0.1876811385154724,0.35
https://www.theguardian.com/healthcare-network/2011/dec/07/nhs-blackpool-tender-111-service,NHS Blackpool tenders for north west 111 service,method_gut,method_prepost,LOW,0.2826210809493845,3,method_disagree,0.05,0.05,0.8,0.705600372265013,0.4463285619166331,0.7825409173965454,0.15000000000000002
https://www.theguardian.com/public-leaders-network/2011/nov/15/collaboration-benefits-local-health-environment,Collaboration brings rewards for local health and environment projects,method_rct,method_prepost,LOW,0.22264228483864232,3,method_disagree,0.2,0.05,0.2,0.7826645315538066,0.4092077943337705,0.7195042371749878,0.35
https://www.theguardian.com/uk/2011/nov/09/student-protest-test-met-policing,Student protest provides first major test of new Met chief's 'total policing',method_rct,,LOW,0.10886997068032782,1,outlier_high,0.2,0.05,0.2,0.6584731380347826,0.5381135071662545,0.16017581522464752,0.15000000000000002
https://www.theguardian.com/local-government-network/2011/oct/07/councils-prepare-to-take-reins-on-public-health,Councils prepare to take the reins on public health,method_prepost,method_case_study,LOW,0.3080260668274603,5,method_disagree,0.8,0.2,0.2,0.7709935346524519,0.520052425317554,0.36545008420944214,0.55
https://www.theguardian.com/housing-network/2011/sep/23/editors-blog-green-deal,Editor's blog: Green Deal could be a golden opportunity for housing,method_case_study,method_rct,LOW,0.12331395521555462,2,method_disagree,0.2,0.05,0.05,0.6063265574135486,0.589530351083501,0.3996160328388214,0.15000000000000002
https://www.theguardian.com/healthcare-network/2011/sep/09/care-quality-commission-review,Care Quality Commission plans to change the way it operates,method_rct,,LOW,0.11200751677829882,1,outlier_high,0.2,0.05,0.8,0.654476786063071,0.4910928134856555,0.3477613031864166,0.15000000000000002
https://www.theguardian.com/society/2011/aug/27/transport-policy-independence-cities-growth,Transport policy independence for cities in economic growth plan,method_gut,method_rct,LOW,0.2679906491745294,2,method_disagree,0.2,0.05,0.8,0.6262203783605658,0.36792574061269995,0.6952033042907715,0.15000000000000002
https://www.theguardian.com/global-development/poverty-matters/2011/aug/19/bolivia-crop-insurance-credit-alternative,Bolivia's first crop insurance scheme promises to empower farmers,method_case_study,method_rct,LOW,0.18162257147163996,3,method_disagree,0.2,0.8,0.8,0.3280791301301767,0.5191905439717458,0.23015230894088745,0.30000000000000004
https://www.theguardian.com/public-leaders-network/2011/jun/22/community-budget-pilots-option-councils,Community budget pilots could be the only option for cash-strapped councils,method_case_study,method_expert_secondary,LOW,0.4877569276866226,6,method_disagree,0.8,0.2,0.8,0.8940744427057057,1.0,0.80034339427948,0.44999999999999996
https://www.theguardian.com/education/2011/jun/16/michael-gove-academy-funding-mistakes,Michael Gove's academy plan hit as council funding mistakes revealed,method_gut,,LOW,0.19932731053645927,1,outlier_high,0.8,0.05,0.8,0.5880814395563861,0.33886798722201533,0.2299211621284485,0.1
https://www.theguardian.com/politics/2011/apr/18/george-osborne-backs-pfi-projects,George Osborne backs 61 PFI projects despite earlier doubts over costing,method_expert_secondary,method_gut,LOW,0.17630757050460674,1,outlier_high,0.8,0.05,0.8,0.5086542318677192,0.28109764943073584,0.19926385581493378,0.15000000000000002
https://www.theguardian.com/government-computing-network/2011/mar/18/essex-councils-shared-outsourcing-braintree-ict,Essex councils plan shared outsourcing deal,method_case_study,method_rct,LOW,0.2618207080059892,2,method_disagree,0.05,0.05,0.8,0.6023725626044628,0.4129052952968848,0.792029082775116,0.05
https://www.theguardian.com/society/2011/mar/04/northern-gps-prescribe-more-antidepressants,"Northern doctors prescribe more antidepressants, study reveals",method_rct,,LOW,0.15020410310588525,1,outlier_high,0.2,0.2,0.05,0.6413025384584172,0.4735197804555766,0.3125130534172058,0.15000000000000002
https://www.theguardian.com/government-computing-network/2011/feb/15/west-england-councils-share-erp,Council quartet plans shared ERP,method_case_study,method_rct,LOW,0.2023584059205871,2,method_disagree,0.05,0.05,0.8,0.6772906586911627,0.5932285152779302,0.8122381567955017,0.05
https://www.theguardian.com/education/2011/feb/07/cuts-reduce-teaching-in-scotland,Cuts reduce teaching in Scottish schools,method_case_study,method_gut,LOW,0.3815913564130481,4,method_disagree,0.8,0.2,0.8,0.6428310490714844,0.5561070844637526,0.702829897403717,0.15000000000000002
https://www.theguardian.com/politics/2010/nov/18/ministry-of-defence-report-security-review,MoD issues damning report on government's rushed defence review,method_expert_qual,method_gut,LOW,0.16950621609371927,1,outlier_high,0.8,0.05,0.8,0.45151991101663014,0.35143745654249103,0.15954677760601044,0.15000000000000002
https://www.theguardian.com/society/2010/oct/31/baby-p-abolition-court-costs,Abused children 'at greater risk' after U-turn on court fees,method_gut,,LOW,0.20537876606097794,1,outlier_high,0.8,0.2,0.8,0.6637707635486532,0.35143745654249103,0.18270952999591827,0.15000000000000002
https://www.theguardian.com//Public/norfolk-council-cuts-staff-engagement,Norfolk's consensual approach,method_prepost,method_rct,LOW,0.15420237736279205,2,method_disagree,0.2,0.05,0.2,0.852338895763348,0.48324510240864,0.4515517055988312,0.15000000000000002
https://www.theguardian.com/government-computing-network/2010/oct/14/scottish-parliament-electronic-vote-counting-14oct10,Scotland awards vote counting deal to Logica,method_rct,method_gut,LOW,0.2326664821643649,3,method_disagree,0.2,0.05,0.8,0.5035005993222095,0.4576845755604092,0.6623191237449646,0.44999999999999996
https://www.theguardian.com/leeds/2010/sep/23/leeds-councillors-round-up-pudsey-traffic-lights-headingley-noise-alwoodley,"Leeds councillors round-up: Pudsey traffic lights, Headingley noise, Alwoodley cash and Rothwell waste",method_rct,,LOW,0.10477402152825609,1,outlier_high,0.05,0.05,0.8,0.5963427137901769,0.3180141899227427,0.3542657196521759,0.25
https://www.theguardian.com/leeds/2010/jul/28/blogpost,"Opinion: Leeds needs more independent spirit, not just shopping centres",method_rct,,LOW,0.11509927452158512,1,outlier_high,0.05,0.05,0.05,0.5952944171389181,0.3870741027774199,0.40888240933418274,0.05
https://www.theguardian.com/edinburgh/2010/jul/27/edinburgh-bus-cameras-council-moray-feus,Edinburgh bus camera locations decided,method_rct,,LOW,0.08861224895734024,1,outlier_high,0.2,0.05,0.8,0.48163611386560845,0.3180141899227427,0.32335519790649414,0.15000000000000002
https://www.theguardian.com/edinburgh/2010/jul/06/edinburgh-knife-crime-airport-drop-off-fee-petition-festival-politics,Edinburgh today - knife initiative arrives and petition against airport drop-off fee,method_case_study,,LOW,0.15027425650417991,1,outlier_high,0.2,0.05,0.2,0.6442626022437705,0.27709068990812963,0.16256488859653473,0.55
https://www.theguardian.com/commentisfree/libertycentral/2010/may/26/stop-and-search-reform-theresa-may,Reducing stop-and-search paperwork undermines fairness,method_gut,method_rct,LOW,0.28598184213133093,3,method_disagree,0.8,0.05,0.8,0.6783519289373121,0.28109764943073584,0.3825100064277649,0.15000000000000002
https://www.theguardian.com/science/2010/feb/10/badger-culls-fail-spread-cattle-tuberculosis,"Badger culls fail to halt spread of cattle tuberculosis, study shows",method_prepost,method_rct,LOW,0.3341389894234891,4,method_disagree,0.8,0.2,0.2,0.5021164743313828,0.665199014080398,0.3275519609451294,0.75
https://www.theguardian.com/environment/2010/jan/13/badger-cull-wales-bovine-tb,Badger cull to go ahead in Wales to counter 'dramatic rise' in bovine TB,method_rct,method_case_study,LOW,0.41930336000060175,5,method_disagree,0.8,0.8,0.8,0.5810744682582079,0.28109764943073584,0.6515908241271973,0.25
