url,title,classified_method,tied_methods,confidence,credit,round_id,source
https://www.theguardian.com/society/2022/jan/27/one-in-five-uk-councils-have-no-climate-action-plan-campaigners-say,"One in five UK councils have no climate action plan, campaigners say",method_expert_secondary,"[""method_expert_secondary""]",0.41804406521098364,MEDIUM,1,45,consensus,0.2992050601865921,3
https://www.theguardian.com/australia-news/2021/nov/08/daily-covid-tests-being-considered-to-replace-home-quarantine-for-school-students,Daily Covid tests being considered to replace home quarantine for school students ,method_expert_secondary,"[""method_expert_secondary""]",0.7882736156351791,HIGH,1,45,consensus,0.46396197270222084,3
https://www.theguardian.com/australia-news/2022/sep/19/free-carbon-credits-could-threaten-australias-emission-reduction-targets-labors-advisors-warn,"Free carbon credits could threaten Australia’s emission reduction targets, Labor’s advisers warn",method_expert_secondary,"[""method_expert_secondary""]",0.7796610169491526,HIGH,1,45,consensus,0.35682736862134906,3
https://www.theguardian.com/australia-news/2024/feb/21/more-efficient-cars-could-almost-halve-australians-yearly-petrol-costs-new-analysis-shows,"More efficient cars could almost halve Australians’ yearly petrol costs, new analysis shows",method_expert_secondary,"[""method_expert_secondary""]",0.7950819672131147,HIGH,1,77,consensus,0.2631965866255786,3
https://www.theguardian.com/uk-news/2025/jun/17/plans-to-replace-2031-census-in-england-and-wales-set-to-be-abandoned-after-backlash,Plans to replace 2031 census in England and Wales set to be abandoned after backlash,method_expert_secondary,"[""method_expert_secondary""]",0.372687798556476,MEDIUM,1,77,consensus,0.4097545659307286,3
https://www.theguardian.com/news/2025/aug/14/victoria-could-save-nearly-500m-over-10-years-by-scrapping-greyhound-racing-estimates-show,"Victoria could save nearly $500m over 10 years by scrapping greyhound racing, estimates show",method_expert_secondary,"[""method_expert_secondary""]",0.7840531561461794,HIGH,1.0,98,consensus,0.32168640559648737,3
https://www.theguardian.com/education/2023/jul/11/ending-private-school-tax-breaks-raise-15bn-state-sector-thinktank,"Ending private school tax breaks would raise £1.5bn for state sector, thinktank says ",method_expert_secondary,"[""method_expert_secondary""]",0.7950819672131147,HIGH,1.0,98,consensus,0.34190094465317317,3
https://www.theguardian.com/australia-news/2025/jan/13/reproductive-leave-study-australian-workers-period-pain-endometriosis-ivf-menopause-vasectomy,Reproductive leave could be a ‘gamechanger’ for Australian workers – how would it work?,method_expert_secondary,"[""method_expert_secondary""]",0.7950819672131147,HIGH,1.0,126,consensus,0.3260628772114246,3
https://www.theguardian.com/australia-news/2022/jun/05/public-sector-pay-to-fall-under-nsw-government-wage-cap-report-finds,"Public sector pay to fall under NSW government wage cap, report finds",method_expert_secondary,"[""method_expert_secondary""]",0.6023274431840002,HIGH,1.0,126,consensus,0.34849614197511664,4
https://www.theguardian.com/society/2023/nov/15/nhs-lifestyle-scheme-has-huge-benefits-for-people-at-risk-of-diabetes-study-finds,"NHS lifestyle scheme has ‘huge benefits’ for people at risk of diabetes, study finds",method_expert_secondary,"[""method_expert_secondary""]",0.40277823558407455,MEDIUM,1.0,126,consensus,0.5360732974531008,3
https://www.theguardian.com/world/1999/jul/11/nicoleveash.theobserver,'Miracle' smoking cure cuts craving,method_rct,"[""method_rct"", ""method_prepost"", ""method_case_study"", ""method_expert_qual"", ""method_expert_secondary""]",0.17987662228796025,LOW,0.2,127,consensus,0.3196988179717037,3
