url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/world/2025/jan/28/canada-foreign-interference-report,Canada report on foreign interference: no evidence of ‘traitors’ in parliament,method_expert_qual,method_expert_secondary,LOW,0.18174660160747116,2,method_disagree,0.8,0.05,0.2,0.29957898259974747,0.35143745654249103,0.0904625877737999,0.55
https://www.theguardian.com/environment/2026/mar/25/if-one-nation-wants-to-be-a-serious-political-player-barnaby-joyce-needs-to-get-his-facts-straight-on-the-climate-crisis,The fuel crisis shows the energy future has arrived. All Barnaby Joyce and One Nation have to offer is bluster,method_case_study,,LOW,0.07170016673719164,1,outlier_high,0.2,0.05,0.05,0.42052088090250894,0.5191905439717458,0.023775624111294746,0.05
https://www.theguardian.com/business/2026/mar/18/sky-news-arabia-imi-abu-dhabi-sudan,Sky considers ending controversial UAE news joint venture ,method_gut,,LOW,0.12796215046036527,1,outlier_high,0.2,0.05,0.8,0.2587326919111251,0.3719817952822717,0.18156391382217407,0.15000000000000002
https://www.theguardian.com/uk-news/2026/mar/17/police-and-media-launch-charter-to-reset-relations-after-nicola-bulley-case,Police and media launch charter to ‘reset’ relations after Nicola Bulley case,method_gut,method_rct,LOW,0.17235688600778207,2,method_disagree,0.2,0.05,0.8,0.5808493547980493,0.5412651754890698,0.09501054137945175,0.15000000000000002
https://www.theguardian.com/technology/2026/feb/17/tech-companies-traditional-ai-generative-climate-breakdown-report,Claims that AI can help fix climate dismissed as greenwashing,method_expert_secondary,,LOW,0.1641250377835689,1,outlier_high,0.8,0.05,0.05,0.45528046770033503,0.332754928908822,0.14639060199260712,0.25
https://www.theguardian.com/us-news/2026/feb/11/house-save-act-trump-elections-bill,"House passes Save America Act, Trump-backed bill to impose new voting rules",method_gut,,LOW,0.13837426352316218,1,outlier_high,0.2,0.05,0.8,0.314253463305594,0.4910928134856555,0.19217431545257568,0.05
https://www.theguardian.com/society/2026/feb/01/deadly-postcode-lottery-restricting-new-cancer-treatments-in-england,"‘Deadly postcode lottery’ restricting new cancer treatments in England, doctors say",method_gut,method_prepost,LOW,0.2817350693483957,3,method_disagree,0.8,0.2,0.2,0.8343037307803516,0.35143745654249103,0.6916424036026001,0.15000000000000002
https://www.theguardian.com/commentisfree/2026/jan/29/the-guardian-view-on-leasehold-reform-labour-must-stand-up-to-property-investors,The Guardian view on leasehold reform: Labour must stand up to property investors,method_expert_qual,method_rct,LOW,0.11947845683450026,3,method_disagree,0.8,0.05,0.2,0.7107802781492755,0.3759887548048779,0.3376986086368561,0.25
https://www.theguardian.com/australia-news/2025/dec/18/former-townsville-mayor-troy-thompson-epilepsy-claim-electromagnetic-pulse-bracelet-ntwnfb,Former Townsville mayor claimed to have epilepsy in endorsement of wellness bracelet sold by business linked to his partner,method_expert_qual,,LOW,0.14954284836913898,1,outlier_high,0.8,0.05,0.05,0.5190534465521597,0.28109764943073584,0.057877130806446075,0.05
https://www.theguardian.com/us-news/2024/dec/19/drones-banned-new-jersey,Drones banned in parts of New Jersey for one month unless issued permission,method_gut,,LOW,0.1266423587750855,1,outlier_high,0.05,0.05,0.8,0.30842632839669515,0.35143745654249103,0.10867588222026825,0.15000000000000002
https://www.theguardian.com/science/2024/dec/21/scientists-map-use-of-epilepsy-drug-in-england-and-wales-linked-to-birth-defects,Scientists map use of epilepsy drug in England and Wales linked to birth defects,method_expert_secondary,method_rct,LOW,0.23226203477406224,2,method_disagree,0.8,0.2,0.2,0.5266304209368253,0.28109764943073584,0.6171217560768127,0.25
