url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/news/2006/jun/19/topstories3.genetics,"New embryo test to screen for 6,000 diseases",method_rct,method_prepost,LOW,0.1558216661365752,1,outlier_high,0.2,0.2,0.2,0.5782175954487281,0.28109764943073584,0.6440560221672058,0.15000000000000002
https://www.theguardian.com/politics/2008/jul/09/conservatives.waste,Environment: Tories plan vouchers to reward people who recycle more waste,method_case_study,method_gut,LOW,0.27519266062604975,4,method_disagree,0.8,0.05,0.8,0.6693176460474402,0.589530351083501,0.6203930974006653,0.15000000000000002
https://www.theguardian.com/society/2006/mar/29/epublic.technology6,Sandwell ready for surge in search data,method_prepost,method_rct,LOW,0.1299598640344886,2,method_disagree,0.05,0.05,0.05,0.7061797481322107,0.3180141899227427,0.4486061930656433,0.15000000000000002
https://www.theguardian.com/business/2007/oct/05/politics.nuclearindustry,Government halts nuclear clean-up privatisation,method_gut,method_rct,LOW,0.251523144117539,3,method_disagree,0.8,0.05,0.8,0.4730565446937821,0.45826920108896585,0.3305484652519226,0.15000000000000002
https://www.theguardian.com/world/2006/jul/13/usa.iraq,US halts Halliburton's exclusive Iraq deal,method_gut,,LOW,0.0431503744882065,1,outlier_high,0.2,0.05,0.2,0.16410143469619226,0.4263249085521224,0.14182788133621216,0.25
https://www.theguardian.com/society/2008/jan/09/localgovernment.comment,This could be the year local power prevails,method_expert_qual,method_case_study,LOW,0.13224854092555785,2,method_disagree,0.2,0.05,0.05,0.7357636336912451,0.7642664257662467,0.1272576004266739,0.15000000000000002
https://www.theguardian.com/education/2008/jul/18/tefl.furthereducation,UK flagship faces competition row,method_expert_qual,method_expert_secondary,LOW,0.24121407862166475,2,method_disagree,0.8,0.05,0.2,0.6966945550176226,0.3180141899227427,0.10915885865688324,0.5
https://www.theguardian.com/science/2006/may/19/spaceexploration.internationalnews1,The three-month lie-in,method_case_study,,LOW,0.1554726954512677,1,outlier_high,0.8,0.05,0.05,0.3452065692557924,0.42440329875439564,0.10772214829921722,0.4
https://www.theguardian.com/society/2007/sep/26/societybriefing,Allergies near epidemic level,method_expert_qual,,LOW,0.17360082602234803,1,outlier_high,0.8,0.05,0.05,0.6724494436542394,0.3759887548048779,0.07050377130508423,0.25
https://www.theguardian.com/commentisfree/2008/jan/21/humanrights.idcards,The national ID register will leak like a battered bucket,method_gut,,LOW,0.1376047545674392,1,outlier_high,0.8,0.05,0.05,0.4704349441420259,0.35143745654249103,0.05477043613791466,0.05
https://www.theguardian.com/commentisfree/2007/mar/13/benbeerplainenglish,You know it makes sense,method_prepost,method_case_study,LOW,0.19385167185195445,1,outlier_high,0.8,0.05,0.2,0.5851385966737613,0.3180141899227427,0.048011429607868195,0.35
