url,title,round_id,tier,classified_method,article_relevance_score,models_agreeing_high,disagreement_type,method_certainty,m1_decision_score,m1_decision_p1,m1_method_rct_score,m1_method_rct_p1,m1_method_prepost_score,m1_method_prepost_p1,m1_method_case_study_score,m1_method_case_study_p1,m1_method_expert_qual_score,m1_method_expert_qual_p1,m1_method_expert_secondary_score,m1_method_expert_secondary_p1,m1_method_gut_score,m1_method_gut_p1,m2old_decision_score,m2old_decision_p1,m2old_method_rct_score,m2old_method_rct_p1,m2old_method_prepost_score,m2old_method_prepost_p1,m2old_method_case_study_score,m2old_method_case_study_p1,m2old_method_expert_qual_score,m2old_method_expert_qual_p1,m2old_method_expert_secondary_score,m2old_method_expert_secondary_p1,m2old_method_gut_score,m2old_method_gut_p1,m2new_decision_score,m2new_decision_p1,m2new_method_rct_score,m2new_method_rct_p1,m2new_method_prepost_score,m2new_method_prepost_p1,m2new_method_case_study_score,m2new_method_case_study_p1,m2new_method_expert_qual_score,m2new_method_expert_qual_p1,m2new_method_expert_secondary_score,m2new_method_expert_secondary_p1,m2new_method_gut_score,m2new_method_gut_p1,m3_decision_score,m3_decision_p1,m3_method_rct_score,m3_method_rct_p1,m3_method_prepost_score,m3_method_prepost_p1,m3_method_case_study_score,m3_method_case_study_p1,m3_method_expert_qual_score,m3_method_expert_qual_p1,m3_method_expert_secondary_score,m3_method_expert_secondary_p1,m3_method_gut_score,m3_method_gut_p1,m4_decision_score,m4_decision_p1,m4_method_rct_score,m4_method_rct_p1,m4_method_prepost_score,m4_method_prepost_p1,m4_method_case_study_score,m4_method_case_study_p1,m4_method_expert_qual_score,m4_method_expert_qual_p1,m4_method_expert_secondary_score,m4_method_expert_secondary_p1,m4_method_gut_score,m4_method_gut_p1,m5_decision_score,m5_decision_p1,m5_method_rct_score,m5_method_rct_p1,m5_method_prepost_score,m5_method_prepost_p1,m5_method_case_study_score,m5_method_case_study_p1,m5_method_expert_qual_score,m5_method_expert_qual_p1,m5_method_expert_secondary_score,m5_method_expert_secondary_p1,m5_method_gut_score,m5_method_gut_p1,m6_decision_score,m6_decision_p1,m6_method_rct_score,m6_method_rct_p1,m6_method_prepost_score,m6_method_prepost_p1,m6_method_case_study_score,m6_method_case_study_p1,m6_method_expert_qual_score,m6_method_expert_qual_p1,m6_method_expert_secondary_score,m6_method_expert_secondary_p1,m6_method_gut_score,m6_method_gut_p1
https://www.theguardian.com/commentisfree/2025/dec/22/barcelona-madrid-different-ideas-tackling-spain-housing-crisis,Barcelona and Madrid have very different ideas on tackling Spain’s housing crisis. Which will succeed?,61,B,method_case_study,0.12499017364154702,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.2810905227583325,0.2810905227583325,0.2831222807541617,0.2831222807541617,0.5003572690284228,0.5003572690284228,0.19331383867689747,0.19331383867689747,0.4390138486410059,0.4390138486410059,0.0,0.0,0.3453488931766097,0.3453488931766097,0.27709068990812963,0.27709068990812963,0.13892272022488367,0.13892272022488367,0.023578057357273842,0.023578057357273842,0.14985636192927476,0.14985636192927476,0.023508748777209622,0.023508748777209622,0.0,0.0,0.007582295174927086,0.007582295174927086,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.1013001799583435,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/us-news/2025/nov/06/europe-zohran-mamdani-policies-normal,Europeans recognize Zohran Mamdani’s supposedly radical policies as ‘normal’,61,none,method_expert_qual,0.039867820831905904,0,,LOW,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.2827430454834858,0.2827430454834858,0.2506564847862589,0.2506564847862589,0.5531320396077266,0.5531320396077266,0.19269493421028636,0.19269493421028636,0.4516795100199028,0.4516795100199028,0.0,0.0,0.3517851418606142,0.3517851418606142,0.44232160239402696,0.44232160239402696,0.0778478698550632,0.0778478698550632,0.04033198401768798,0.04033198401768798,0.20964341931881111,0.20964341931881111,0.2592095203732482,0.2592095203732482,0.029665339784013922,0.029665339784013922,0.005294839260673773,0.005294839260673773,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.022946415469050407,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/society/2025/oct/20/sadiq-khan-act-fast-fix-london-housebuilding-emergency,Will affordable housing be the casualty as London tackles its building emergency?,61,B,method_expert_secondary,0.1647412072684709,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,1.0,0.8,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.515986197071592,0.515986197071592,0.2051444740696981,0.2051444740696981,0.7572395081409007,0.7572395081409007,0.3975355963258187,0.3975355963258187,0.5767512887000918,0.5767512887000918,0.11111611235143537,0.11111611235143537,0.36985627073137445,0.36985627073137445,0.32874796938621587,0.32874796938621587,0.23064173786573594,0.23064173786573594,0.0,0.0,0.16924961032070973,0.16924961032070973,0.029972941519442083,0.029972941519442083,0.06067517544367122,0.06067517544367122,0.0,0.0,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.06434527039527893,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/us-news/2025/oct/06/california-oregon-national-guard-trump-lawsuit,"What to know about Trump’s national guard deployment, from rulings to protests",61,B,method_gut,0.1161229554605264,1,outlier_high,LOW,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.20610644870898343,0.20610644870898343,0.18610876140962707,0.18610876140962707,0.0685555903181771,0.0685555903181771,0.23720934646207706,0.23720934646207706,0.39882775930537895,0.39882775930537895,0.0,0.0,0.347270690577516,0.347270690577516,0.28109764943073584,0.28109764943073584,0.1612377563118868,0.1612377563118868,0.029347609798481777,0.029347609798481777,0.07568635183253306,0.07568635183253306,0.00850543975182036,0.00850543975182036,0.008345285124472149,0.008345285124472149,0.032444503053618186,0.032444503053618186,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05325561761856079,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/world/2025/jul/13/ukraine-war-briefing-kim-jong-un-voices-unconditional-support-for-moscow-as-russian-foreign-minister-visits,Ukraine war briefing: Kim Jong-un voices ‘unconditional’ support for Moscow as Russian foreign minister visits ,61,none,method_rct,0.031010033349402822,0,,MEDIUM,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.23303272512855622,0.23303272512855622,0.6729501321237265,0.6729501321237265,0.0,0.0,0.5308737186791533,0.5308737186791533,0.17520422279782835,0.17520422279782835,0.0,0.0,0.31216745529923684,0.31216745529923684,0.2884467035519057,0.2884467035519057,0.13034691897457668,0.13034691897457668,0.004942802441196759,0.004942802441196759,0.18214070692560766,0.18214070692560766,0.011359444311080151,0.011359444311080151,0.0,0.0,0.06642958466976787,0.06642958466976787,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.014592593535780907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/environment/2025/apr/04/how-indian-city-indore-beat-the-rubbish,‘I’ve seen people stop their cars to pick up litter’: how one city cleaned up its streets,61,B,method_case_study,0.18229574459807354,1,outlier_high,LOW,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.522703353756031,0.522703353756031,0.2739067187024113,0.2739067187024113,0.7945967676773249,0.7945967676773249,0.38054940399310766,0.38054940399310766,0.5611585002695102,0.5611585002695102,0.07917152255211035,0.07917152255211035,0.3643333072526053,0.3643333072526053,0.3474304970198849,0.3474304970198849,0.11130011632328057,0.11130011632328057,0.03908042294116305,0.03908042294116305,0.16454896047927473,0.16454896047927473,0.1413186507952954,0.1413186507952954,0.0,0.0,0.046117507985315526,0.046117507985315526,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.03259585425257683,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/uk-news/2025/apr/01/asylum-system-risks-damaging-social-cohesion-glasgow-city-council-warns,"Asylum system risks ‘damaging social cohesion’, Glasgow city council warns",61,B,method_case_study,0.210945869056157,2,method_disagree,LOW,1.0,0.8,0.0,0.05,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.7152016025979877,0.7152016025979877,0.228760503070982,0.228760503070982,0.7797024046223415,0.7797024046223415,0.5761848730054777,0.5761848730054777,0.6580990191438072,0.6580990191438072,0.32912117129522406,0.32912117129522406,0.3953441010521414,0.3953441010521414,0.47923814288603384,0.47923814288603384,0.0,0.0,0.0,0.0,0.3057033193558708,0.3057033193558708,0.23052808494213517,0.23052808494213517,0.05142921063785314,0.05142921063785314,0.08625257142994064,0.08625257142994064,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.2290676385164261,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/global-development/article/2024/jul/24/life-has-come-to-a-standstill-the-palestinian-refugees-struggling-to-survive-in-egypt,‘Life has come to a standstill’: the Palestinian refugees struggling to survive in Egypt,61,none,method_rct,0.03814724172209542,0,,LOW,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.3085740415055257,0.3085740415055257,0.39784707446462797,0.39784707446462797,0.20544158129639312,0.20544158129639312,0.2521935278820453,0.2521935278820453,0.4199870328616827,0.4199870328616827,0.0,0.0,0.3313918175078688,0.3313918175078688,0.42039633923178943,0.42039633923178943,0.3054998091310856,0.3054998091310856,0.10925902231473814,0.10925902231473814,0.11565459826140961,0.11565459826140961,0.0,0.0,0.026920626764562604,0.026920626764562604,0.0,0.0,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.03876331448554993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/uk-news/article/2024/may/11/londons-remaining-men-only-gentlemens-clubs-discuss-admitting-women-members,London’s remaining men-only gentlemen’s clubs discuss female membership,61,none,method_expert_qual,0.0465026682916669,0,,LOW,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.3861214885029911,0.3861214885029911,0.2660754914617312,0.2660754914617312,0.38734711388587945,0.38734711388587945,0.31060960085903766,0.31060960085903766,0.5686640640355528,0.5686640640355528,0.006715853569964514,0.006715853569964514,0.3670899187913684,0.3670899187913684,0.28109764943073584,0.28109764943073584,0.1612377563118868,0.1612377563118868,0.029347609798481777,0.029347609798481777,0.07568635183253306,0.07568635183253306,0.00850543975182036,0.00850543975182036,0.008345285124472149,0.008345285124472149,0.032444503053618186,0.032444503053618186,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.12498683482408524,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.theguardian.com/uk-news/2024/mar/24/loose-ends-in-london-and-birmingham-raise-new-fears-over-hs2s-route-and-future,Loose ends in London and Birmingham raise new fears over HS2’s route – and future,61,B,method_case_study,0.18832202880964594,2,near_tier_a,MEDIUM,1.0,0.8,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.47101271705270376,0.47101271705270376,0.23229825100108636,0.23229825100108636,0.7620074723185932,0.7620074723185932,0.36310948803680454,0.36310948803680454,0.5614821609683657,0.5614821609683657,0.07145937807493985,0.07145937807493985,0.3622041662585586,0.3622041662585586,0.5695266977189903,0.5695266977189903,0.04366642225828567,0.04366642225828567,0.14838680792415376,0.14838680792415376,0.3905816572304841,0.3905816572304841,0.04813360175855326,0.04813360175855326,0.20431119565928063,0.20431119565928063,0.0898253396258693,0.0898253396258693,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.23322159051895142,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
