url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/science/2026/mar/04/weight-loss-addiction-drugs-alcohol-study,"Weight loss drugs may stop people getting addicted to drugs and alcohol, study finds",method_expert_secondary,method_rct,LOW,0.2318217280855821,2,method_disagree,0.8,0.2,0.2,0.4889516002458113,0.42440329875439564,0.41925671696662903,0.5
https://www.theguardian.com/science/2026/jan/08/studies-link-some-food-preservatives-to-higher-diabetes-and-cancer-risk,Studies link some food preservatives to higher diabetes and cancer risk,method_expert_secondary,method_rct,LOW,0.17015338837728092,2,method_disagree,0.8,0.2,0.05,0.33401961263169117,0.8911792683979536,0.22614367306232452,0.25
https://www.theguardian.com/commentisfree/article/2024/aug/28/australia-census-gender-equality-sexuality-question-lgbtiq-response,Dumping gender and sexuality questions from the census doesn’t make us less gay – it leaves us uninformed ,method_gut,,LOW,0.175992634877907,1,outlier_high,0.8,0.05,0.2,0.6595299229185285,0.35143745654249103,0.034919727593660355,0.15000000000000002
https://www.theguardian.com/australia-news/2024/nov/26/ahrc-anti-racism-framework-australia,How can racism be eliminated from Australia? This is what the national anti-racism framework recommends,method_expert_qual,method_expert_secondary,LOW,0.32769456741494757,4,method_disagree,0.8,0.8,0.8,0.6440605758193245,0.35143745654249103,0.511407732963562,0.25
https://www.theguardian.com/commentisfree/2022/sep/27/fairer-energy-tariff-liz-truss-belgium-fuel-poverty-poorest-bills,There is a way to stop British families freezing this winter – just look at Belgium,method_case_study,,LOW,0.19176846806113465,1,outlier_high,0.8,0.2,0.2,0.6379370928132121,0.28109764943073584,0.053237542510032654,0.15000000000000002
https://www.theguardian.com/australia-news/2021/may/11/australia-federal-budget-2021-coalition-treasurer-josh-frydenberg-post-covid-border-economy-stimulus-inflation-unemployment-nairu-interest-rates-iron-ore-consumer-confidence,Josh Frydenberg is banking on a post-Covid surge to boost the budget – but here’s what could go wrong,method_gut,,LOW,0.1618933065056547,1,outlier_high,0.8,0.05,0.2,0.5394132550800284,0.4024370759438021,0.029292844235897064,0.15000000000000002
https://www.theguardian.com/uk-news/2021/jan/06/leak-of-november-covid-lockdown-plan-linked-to-surge-in-new-infections-say-researchers,Leak of November lockdown plan linked to 'surge in new infections',method_prepost,method_rct,LOW,0.24574181675956555,3,method_disagree,0.8,0.2,0.2,0.7338572581116285,0.4947431058661509,0.534356951713562,0.35
https://www.theguardian.com/australia-news/2017/mar/02/western-australias-job-agencies-score-worst-in-national-ratings,Western Australia's job agencies score worst in national ratings,method_expert_secondary,method_rct,LOW,0.23620931990415353,4,method_disagree,0.8,0.2,0.2,0.4152706630196026,0.7282438718552549,0.3426443934440613,0.44999999999999996
https://www.theguardian.com/science/political-science/2015/dec/10/the-science-of-us-what-lies-ahead-for-uk-social-science,The science of us: what lies ahead for UK social science?,method_prepost,method_expert_secondary,LOW,0.10219932343661228,1,outlier_high,0.05,0.05,0.05,0.7436483306109881,0.22566931058725204,0.05843904986977577,0.15000000000000002
https://www.theguardian.com/uk-news/2013/sep/23/census-annual-survey-ons-plans,Census will be replaced by annual survey if ONS proposal is approved,method_expert_secondary,method_rct,LOW,0.37500361478321603,4,method_disagree,0.8,0.8,0.8,0.6562721520653472,0.400553938243672,0.7966888546943665,0.35
https://www.theguardian.com/public-leaders-network/2013/may/17/open-data-stephan-shakespeare-pasc,PASC and the Cabinet Office must reconcile open data approaches,method_expert_secondary,,LOW,0.13370614163968872,1,outlier_high,0.2,0.05,0.05,0.6957406709880682,0.7692140935544434,0.04121556133031845,0.15000000000000002
https://www.theguardian.com/healthcare-network/2011/nov/22/portsmouth-hospitals-trust-ict-upgrade,Portsmouth Hospitals trust seeks IT upgrade,method_rct,method_prepost,LOW,0.15500778367299278,1,outlier_high,0.05,0.05,0.8,0.607547372825687,0.3759887548048779,0.7092675566673279,0.30000000000000004
https://www.theguardian.com/commentisfree/2011/jan/20/ema-deadweight-youth-unemployment-jobs,Scrapping the EMA and cutting the young adrift,method_gut,method_expert_qual,LOW,0.18030706736700244,2,method_disagree,0.8,0.05,0.05,0.700878755409507,0.3722912538417637,0.04053583741188049,0.15000000000000002
https://www.theguardian.com/environment/2011/oct/07/european-biofuels-target-us-scientists,European biofuels target condemned by leading US scientists,method_expert_qual,method_gut,LOW,0.16342631896865648,1,outlier_high,0.8,0.05,0.2,0.47215979029526733,0.2579423277434097,0.2509624660015106,0.25
https://www.theguardian.com/healthcare-network/2011/may/10/leeds-teaching-hospitals-open-source-patient-records,Leeds tries open source software for patient records,method_prepost,method_rct,LOW,0.1380582542019869,2,method_disagree,0.2,0.05,0.2,0.7215458647852052,0.39108106230002604,0.04542790725827217,0.30000000000000004
https://www.theguardian.com/commentisfree/libertycentral/2009/dec/07/it-nhs-computerisation-information-healthcare,Don't stop this healthy IT project,method_gut,method_expert_secondary,LOW,0.2247936466693481,3,method_disagree,0.8,0.05,0.05,0.7566669833354231,0.7752139916026828,0.13036714494228363,0.15000000000000002
