url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/society/2020/dec/11/university-of-queensland-covid-vaccine-the-governments-pulled-the-plug-so-what-happens-now,University of Queensland Covid vaccine: the government's pulled the plug so what happens now?,method_rct,method_gut,LOW,0.32213274735888336,3,method_disagree,0.8,0.05,0.8,0.5372068747111748,0.4947431058661509,0.19287239015102386,0.5
https://www.theguardian.com/society/2020/nov/11/speed-trumps-efficacy-in-uks-covid-vaccine-rollout-say-advisers,"Speed trumps efficacy in UK's Covid vaccine rollouts, says adviser",method_gut,method_rct,LOW,0.30956284006219636,4,method_disagree,0.8,0.05,0.8,0.6981227087953874,0.35143745654249103,0.34686145186424255,0.35
https://www.theguardian.com/australia-news/2021/jan/27/too-early-to-say-whether-astrazeneca-covid-vaccine-will-go-to-older-people-in-australia,'Too early' to say whether AstraZeneca Covid vaccine will go to older people in Australia,method_rct,,LOW,0.07344375375634894,1,outlier_high,0.2,0.05,0.05,0.5321598146266037,0.28109764943073584,0.18625742197036743,0.25
https://www.theguardian.com/world/2020/apr/17/new-uk-taskforce-to-help-develop-and-roll-out-coronavirus-vaccine,New UK taskforce to help develop and roll out coronavirus vaccine,method_rct,method_prepost,LOW,0.24960587159384492,3,method_disagree,0.05,0.05,0.8,0.8030105034044213,0.4622820875262745,0.5055384635925293,0.15000000000000002
https://www.theguardian.com/business/2020/sep/03/gsk-and-sanofi-to-start-human-trials-on-covid-19-vaccine,GSK and Sanofi to start human trials of potential Covid-19 vaccine,method_rct,,MEDIUM,0.2203782622009001,2,near_tier_a,0.2,0.05,0.05,0.6137215670125722,0.4436995299530568,0.5044125318527222,0.5
https://www.theguardian.com/commentisfree/2021/jan/26/second-covid-dose-uk-jabs,"Delaying the second Covid dose in the UK is controversial, but it's the right decision",method_expert_secondary,method_rct,LOW,0.3057625588809606,2,method_disagree,0.8,0.2,0.8,0.6404223977116474,0.42266748137392135,0.12100005894899368,0.35
https://www.theguardian.com/world/2020/dec/09/pfizer-covid-vaccine-nhs-extreme-allergy-sufferers-regulators-reaction,NHS told not to give Covid vaccine to those with history of allergic reactions,method_case_study,method_gut,LOW,0.113457750289625,2,method_disagree,0.8,0.05,0.2,0.5146768467832759,0.28109764943073584,0.2613038718700409,0.35
https://www.theguardian.com/society/2021/aug/03/should-australia-vaccinate-children-against-covid-19-five-medical-experts-share-their-views,Should Australia vaccinate children against Covid-19? Five medical experts share their views,method_rct,method_prepost,LOW,0.18202718012313462,1,outlier_high,0.2,0.8,0.05,0.5478787671099998,0.28109764943073584,0.13509230315685272,0.25
https://www.theguardian.com/world/2021/mar/04/italy-blocks-export-of-250000-astrazeneca-vaccine-doses-to-australia,"Italy blocks export of 250,000 AstraZeneca vaccine doses to Australia",method_gut,method_case_study,LOW,0.1779691196155276,2,method_disagree,0.2,0.05,0.8,0.444592150728071,0.589530351083501,0.2973676025867462,0.1
https://www.theguardian.com/world/2020/sep/09/the-oxford-university-astrazeneca-covid-19-vaccine-trial-has-been-paused-should-we-be-worried,The Oxford University AstraZeneca Covid-19 vaccine trial has been paused – should we be worried?,method_rct,,LOW,0.1711217678169474,1,outlier_high,0.2,0.05,0.05,0.6015828914038561,0.35143745654249103,0.2804827094078064,0.5
https://www.theguardian.com/us-news/2021/apr/23/johnson-and-johnson-covid-vaccine-cdc-warning-label,US lifts pause on Johnson & Johnson vaccine after advisers say benefits outweigh risk,method_rct,method_expert_qual,LOW,0.40428705524276104,4,method_disagree,0.8,0.8,0.8,0.5472811386062668,0.28109764943073584,0.14229950308799744,0.6499999999999999
https://www.theguardian.com/society/2021/jan/20/covid-vaccines-may-need-updating-to-protect-against-new-variant-study-suggests,"Covid vaccines may need updating to protect against new variant, study suggests",method_expert_secondary,,LOW,0.19966909606060732,1,outlier_high,0.8,0.2,0.05,0.5987755998340164,0.4947431058661509,0.25722813606262207,0.25
https://www.theguardian.com/world/2020/nov/23/the-mhra-and-covid-vaccine-approval-your-questions-answered,The MHRA and Covid vaccine approval: everything you need to know,method_rct,,LOW,0.09926119486297304,1,outlier_high,0.05,0.05,0.05,0.5982652814688721,0.28109764943073584,0.40981003642082214,0.15000000000000002
