url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,m1_decision_p1,m2old_decision_p1,m2new_decision_p1,m3_decision_p1,m4_decision_p1,m5_decision_p1,m6_decision_p1
https://www.theguardian.com/world/2026/feb/26/thursday-briefing-what-our-analysis-of-mps-speeches-tells-us-about-the-shift-to-right-wing-rhetoric,Thursday briefing: ​What our analysis of MPs’ speeches tells us about the shift to right-wing rhetoric,method_expert_secondary,,LOW,0.14394579511904426,1,outlier_high,0.8,0.05,0.05,0.4537016096860085,0.332754928908822,0.01637662574648857,0.15000000000000002
https://www.theguardian.com/business/2025/sep/23/queensland-coalmines-closing-uneconomic-royalties-scheme-zombie-mines-bhp-anglo-american-qcoal,"Queensland coalmines marked for closure ‘uneconomic’, analysis shows, despite sector blaming royalties scheme",method_expert_secondary,method_case_study,LOW,0.21962544617960061,4,method_disagree,0.8,0.2,0.2,0.5279875096904705,0.6411876305615871,0.3474298417568207,0.35
https://www.theguardian.com/society/2025/aug/25/uk-mothers-earn-302-a-week-less-than-fathers-analysis-shows,"UK mothers earn £302 a week less than fathers, analysis shows ",method_case_study,,LOW,0.11017640897242015,1,outlier_high,0.2,0.2,0.2,0.44299194538145203,0.570847823449832,0.12596996128559113,0.05
https://www.theguardian.com/australia-news/2025/feb/24/coalition-nuclear-plan-carbon-bomb-emissions-net-zero,"Coalition nuclear plan hides a 2bn tonne ‘carbon bomb’ that puts net zero by 2050 out of reach, new analysis shows",method_expert_qual,method_expert_secondary,LOW,0.2904631667100274,3,method_disagree,0.8,0.05,0.8,0.5331703394439117,0.39994306769776183,0.5472478866577148,0.6499999999999999
https://www.theguardian.com/society/2025/jan/09/black-men-in-england-more-likely-to-be-diagnosed-with-late-stage-prostate-cancer-analysis-shows,"Black men in England more likely to be diagnosed with late-stage prostate cancer, analysis shows",method_expert_secondary,method_rct,LOW,0.1950526993108964,2,method_disagree,0.8,0.2,0.2,0.5259808870199982,0.332754928908822,0.37682437896728516,0.15000000000000002
https://www.theguardian.com/education/article/2024/aug/31/branded-uk-school-uniforms-cost-double-high-street-prices-analysis-reveals,"Branded UK school uniforms cost more than double high-street prices, analysis reveals",method_expert_secondary,method_rct,LOW,0.2157084466492265,2,method_disagree,0.8,0.2,0.2,0.5897348819955384,0.40309473602057727,0.4224553108215332,0.25
https://www.theguardian.com/environment/2024/mar/06/cars-sold-in-australia-in-2023-emitted-as-much-co2-as-156-coalmines-analysis-shows,"Cars sold in Australia in 2023 emitted as much CO2 as 156 coalmines, analysis shows",method_expert_secondary,method_rct,LOW,0.19753393616970727,2,method_disagree,0.8,0.2,0.2,0.428336385940254,0.40309473602057727,0.494345486164093,0.25
https://www.theguardian.com/environment/2024/feb/20/defra-officials-buried-analysis-dire-financial-prospects-hill-farmers-brexit-faming-payments-scheme,Defra officials buried analysis showing dire financial prospects for hill farmers,method_expert_secondary,method_gut,LOW,0.19203989122105133,1,outlier_high,0.8,0.2,0.2,0.6563102000043128,0.40309473602057727,0.20917315781116486,0.15000000000000002
https://www.theguardian.com/australia-news/2024/feb/02/sydney-opera-house-palestine-protest-nsw-police-antisemitic-chant-no-evidence,NSW police say analysis shows chant in viral Sydney Opera House video was ‘where’s the Jews?’,method_expert_qual,method_expert_secondary,LOW,0.14234563775816608,2,method_disagree,0.8,0.05,0.05,0.37015382672191977,0.332754928908822,0.04085337370634079,0.25
https://www.theguardian.com/australia-news/2024/jan/31/peter-dutton-pressure-stage-three-tax-cuts-liberal-national-seats-benefit,Dutton under pressure to back stage-three tax changes as analysis shows big benefit to Coalition electorates ,method_expert_secondary,,LOW,0.19448016332485207,1,outlier_high,0.8,0.05,0.8,0.6389346216266782,0.40309473602057727,0.1876382976770401,0.25
